RecipeIndex,ResultItemId,ResultItemName,ResultAmount,Ingredients,CraftingStations,Conditions
221,1340,ItemName.FlaskofVenom,1,126:ItemName.BottledWaterx1;1339:ItemName.VialofVenomx5,ImbuingStation,
222,1355,ItemName.FlaskofGold,1,126:ItemName.BottledWaterx1;1348:ItemName.GoldDustx5,ImbuingStation,
223,1356,ItemName.FlaskofIchor,1,126:ItemName.BottledWaterx1;1332:ItemName.Ichorx2,ImbuingStation,
224,1353,ItemName.FlaskofCursedFlames,1,126:ItemName.BottledWaterx1;522:ItemName.CursedFlamex2,ImbuingStation,
225,1357,ItemName.FlaskofNanites,1,126:ItemName.BottledWaterx1;1346:ItemName.Nanitesx5,ImbuingStation,
226,1358,ItemName.FlaskofParty,1,126:ItemName.BottledWaterx1;1345:ItemName.Confettix5,ImbuingStation,
227,5068,ItemName.FlinxFurCoat,1,225:ItemName.Silkx10;5070:ItemName.FlinxFurx8;19:ItemName.GoldBarx8,Loom,
228,5068,ItemName.FlinxFurCoat,1,225:ItemName.Silkx10;5070:ItemName.FlinxFurx8;706:ItemName.PlatinumBarx8,Loom,NotDecraftable
229,5069,ItemName.FlinxStaff,1,5070:ItemName.FlinxFurx6;19:ItemName.GoldBarx10,WorkBenches,
230,5069,ItemName.FlinxStaff,1,5070:ItemName.FlinxFurx6;706:ItemName.PlatinumBarx10,WorkBenches,NotDecraftable
231,5120,ItemName.DeerThing,1,5070:ItemName.FlinxFurx3;56:ItemName.DemoniteOrex5;38:ItemName.Lensx1,DemonAltar,CorruptionWorld
232,5120,ItemName.DeerThing,1,5070:ItemName.FlinxFurx3;880:ItemName.CrimtaneOrex5;38:ItemName.Lensx1,DemonAltar,CrimsonWorld
233,3092,ItemName.LightKey,1,520:ItemName.SoulofLightx15,WorkBenches,
234,3091,ItemName.NightKey,1,521:ItemName.SoulofNightx15,WorkBenches,
235,949,ItemName.Snowball,15,593:ItemName.SnowBlockx1,,
236,3103,ItemName.EndlessQuiver,1,40:ItemName.WoodenArrowx3996,CrystalBall,
237,3104,ItemName.EndlessMusketPouch,1,97:ItemName.MusketBallx3996,CrystalBall,
238,40,ItemName.WoodenArrow,25,9:ItemName.Woodx1;3:ItemName.StoneBlockx1,WorkBenches,AnyWood
239,41,ItemName.FlamingArrow,10,40:ItemName.WoodenArrowx10;8:ItemName.Torchx1,,
240,988,ItemName.FrostburnArrow,10,40:ItemName.WoodenArrowx10;974:ItemName.IceTorchx1,,
241,51,ItemName.JestersArrow,10,40:ItemName.WoodenArrowx10;75:ItemName.FallenStarx1,,
242,47,ItemName.UnholyArrow,5,40:ItemName.WoodenArrowx5;69:ItemName.WormToothx1,Anvils,
243,47,ItemName.UnholyArrow,5,40:ItemName.WoodenArrowx5;1330:ItemName.Vertebraex1,Anvils,NotDecraftable
244,265,ItemName.HellfireArrow,100,40:ItemName.WoodenArrowx100;175:ItemName.HellstoneBarx1,Anvils,
245,545,ItemName.CursedArrow,150,40:ItemName.WoodenArrowx150;522:ItemName.CursedFlamex1,MythrilAnvil,
246,1334,ItemName.IchorArrow,150,40:ItemName.WoodenArrowx150;1332:ItemName.Ichorx1,MythrilAnvil,
247,516,ItemName.HolyArrow,200,40:ItemName.WoodenArrowx200;501:ItemName.PixieDustx3;526:ItemName.UnicornHornx1,MythrilAnvil,
248,1341,ItemName.VenomArrow,35,40:ItemName.WoodenArrowx35;1339:ItemName.VialofVenomx1,MythrilAnvil,
249,1235,ItemName.ChlorophyteArrow,150,1006:ItemName.ChlorophyteBarx1,MythrilAnvil,
250,1310,ItemName.PoisonDart,100,209:ItemName.Stingerx1,,
251,3009,ItemName.CrystalDart,100,502:ItemName.CrystalShardx1,,
252,3010,ItemName.CursedDart,100,522:ItemName.CursedFlamex1,,
253,3011,ItemName.IchorDart,100,1332:ItemName.Ichorx1,,
254,234,ItemName.MeteorShot,70,97:ItemName.MusketBallx70;117:ItemName.MeteoriteBarx1,Anvils,
255,278,ItemName.SilverBullet,70,97:ItemName.MusketBallx70;21:ItemName.SilverBarx1,Anvils,
256,4915,ItemName.TungstenBullet,70,97:ItemName.MusketBallx70;705:ItemName.TungstenBarx1,Anvils,
257,515,ItemName.CrystalBullet,100,97:ItemName.MusketBallx100;502:ItemName.CrystalShardx1,MythrilAnvil,
258,546,ItemName.CursedBullet,150,97:ItemName.MusketBallx150;522:ItemName.CursedFlamex1,MythrilAnvil,
259,1335,ItemName.IchorBullet,150,97:ItemName.MusketBallx150;1332:ItemName.Ichorx1,MythrilAnvil,
260,1179,ItemName.ChlorophyteBullet,60,97:ItemName.MusketBallx60;1006:ItemName.ChlorophyteBarx1,MythrilAnvil,
261,1302,ItemName.HighVelocityBullet,50,1432:ItemName.EmptyBulletx50;1344:ItemName.Cogx1,WorkBenches,
262,1349,ItemName.PartyBullet,50,1432:ItemName.EmptyBulletx50;1345:ItemName.Confettix1,WorkBenches,
263,1350,ItemName.NanoBullet,50,1432:ItemName.EmptyBulletx50;1346:ItemName.Nanitesx1,WorkBenches,
264,1351,ItemName.ExplodingBullet,50,1432:ItemName.EmptyBulletx50;1347:ItemName.ExplosivePowderx1,WorkBenches,
265,1352,ItemName.GoldenBullet,50,1432:ItemName.EmptyBulletx50;1348:ItemName.GoldDustx1,WorkBenches,
266,1342,ItemName.VenomBullet,50,1432:ItemName.EmptyBulletx50;1339:ItemName.VialofVenomx1,WorkBenches,
267,4447,ItemName.WetRocket,1,4459:ItemName.DryRocketx1,,Water
268,4448,ItemName.LavaRocket,1,4459:ItemName.DryRocketx1,,Lava
269,4449,ItemName.HoneyRocket,1,4459:ItemName.DryRocketx1,,Honey
270,4459,ItemName.DryRocket,1,4447:ItemName.WetRocketx1,,NotDecraftable
271,4459,ItemName.DryRocket,1,4448:ItemName.LavaRocketx1,,NotDecraftable
272,4459,ItemName.DryRocket,1,4449:ItemName.HoneyRocketx1,,NotDecraftable
273,4824,ItemName.WetBomb,1,4827:ItemName.DryBombx1,,Water
274,4825,ItemName.LavaBomb,1,4827:ItemName.DryBombx1,,Lava
275,4826,ItemName.HoneyBomb,1,4827:ItemName.DryBombx1,,Honey
276,4827,ItemName.DryBomb,1,4824:ItemName.WetBombx1,,NotDecraftable
277,4827,ItemName.DryBomb,1,4825:ItemName.LavaBombx1,,NotDecraftable
278,4827,ItemName.DryBomb,1,4826:ItemName.HoneyBombx1,,NotDecraftable
279,4457,ItemName.MiniNukeI,100,773:ItemName.RocketIIIx100;1552:ItemName.ShroomiteBarx1,Autohammer,
280,4458,ItemName.MiniNukeII,100,774:ItemName.RocketIVx100;1552:ItemName.ShroomiteBarx1,Autohammer,
281,67,ItemName.VilePowder,5,60:ItemName.VileMushroomx1,Bottles,AlchemyTable
282,2886,ItemName.ViciousPowder,5,2887:ItemName.ViciousMushroomx1,Bottles,AlchemyTable
283,5438,ItemName.Fertilizer,1,5395:ItemName.PoopBlockx3;154:ItemName.Bonex3;172:ItemName.AshBlockx3,Bottles,AlchemyTable
284,287,ItemName.PoisonedKnife,50,279:ItemName.ThrowingKnifex50;67:ItemName.VilePowderx1,,CorruptionWorld
285,287,ItemName.PoisonedKnife,50,279:ItemName.ThrowingKnifex50;2886:ItemName.ViciousPowderx1,,CrimsonWorld
286,94,ItemName.WoodPlatform,2,9:ItemName.Woodx1,,
287,9,ItemName.Wood,1,94:ItemName.WoodPlatformx2,,NotDecraftable
288,4416,ItemName.StonePlatform,2,129:ItemName.GrayBrickx1,,
289,129,ItemName.GrayBrick,1,4416:ItemName.StonePlatformx2,,NotDecraftable
290,2518,ItemName.PalmWoodPlatform,2,2504:ItemName.PalmWoodx1,,
291,2504,ItemName.PalmWood,1,2518:ItemName.PalmWoodPlatformx2,,NotDecraftable
292,2566,ItemName.BorealWoodPlatform,2,2503:ItemName.BorealWoodx1,,
293,2503,ItemName.BorealWood,1,2566:ItemName.BorealWoodPlatformx2,,NotDecraftable
294,632,ItemName.RichMahoganyPlatform,2,620:ItemName.RichMahoganyx1,,
295,620,ItemName.RichMahogany,1,632:ItemName.RichMahoganyPlatformx2,,NotDecraftable
296,631,ItemName.EbonwoodPlatform,2,619:ItemName.Ebonwoodx1,,
297,619,ItemName.Ebonwood,1,631:ItemName.EbonwoodPlatformx2,,NotDecraftable
298,913,ItemName.ShadewoodPlatform,2,911:ItemName.Shadewoodx1,,
299,911,ItemName.Shadewood,1,913:ItemName.ShadewoodPlatformx2,,NotDecraftable
300,633,ItemName.PearlwoodPlatform,2,621:ItemName.Pearlwoodx1,,
301,621,ItemName.Pearlwood,1,633:ItemName.PearlwoodPlatformx2,,NotDecraftable
302,2744,ItemName.CactusPlatform,2,276:ItemName.Cactusx1,,
303,276,ItemName.Cactus,1,2744:ItemName.CactusPlatformx2,,NotDecraftable
304,1702,ItemName.GlassPlatform,2,170:ItemName.Glassx1,,
305,170,ItemName.Glass,1,1702:ItemName.GlassPlatformx2,,NotDecraftable
306,1796,ItemName.PumpkinPlatform,2,1725:ItemName.Pumpkinx1,,
307,1725,ItemName.Pumpkin,1,1796:ItemName.PumpkinPlatformx2,,NotDecraftable
308,1818,ItemName.SpookyPlatform,2,1729:ItemName.SpookyWoodx1,,
309,1729,ItemName.SpookyWood,1,1818:ItemName.SpookyPlatformx2,,NotDecraftable
310,634,ItemName.BonePlatform,2,154:ItemName.Bonex1,,
311,154,ItemName.Bone,1,634:ItemName.BonePlatformx2,,NotDecraftable
312,2549,ItemName.MushroomPlatform,2,183:ItemName.GlowingMushroomx1,,
313,183,ItemName.GlowingMushroom,1,2549:ItemName.MushroomPlatformx2,,NotDecraftable
314,2581,ItemName.SlimePlatform,2,762:ItemName.SlimeBlockx1,,
315,762,ItemName.SlimeBlock,1,2581:ItemName.SlimePlatformx2,,NotDecraftable
316,2627,ItemName.SteampunkPlatform,2,1344:ItemName.Cogx1,,
317,1344,ItemName.Cog,1,2627:ItemName.SteampunkPlatformx2,,NotDecraftable
318,2628,ItemName.SkywarePlatform,2,824:ItemName.SunplateBlockx1,,
319,824,ItemName.SunplateBlock,1,2628:ItemName.SkywarePlatformx2,,NotDecraftable
320,2629,ItemName.LivingWoodPlatform,2,9:ItemName.Woodx1,LivingLoom,
321,9,ItemName.Wood,1,2629:ItemName.LivingWoodPlatformx2,LivingLoom,NotDecraftable
322,2630,ItemName.HoneyPlatform,2,1125:ItemName.HoneyBlockx1,,
323,1125,ItemName.HoneyBlock,1,2630:ItemName.HoneyPlatformx2,,NotDecraftable
324,1457,ItemName.ObsidianPlatform,2,192:ItemName.ObsidianBrickx1,,
325,192,ItemName.ObsidianBrick,1,1457:ItemName.ObsidianPlatformx2,,NotDecraftable
326,3144,ItemName.MeteoritePlatform,2,3100:ItemName.MeteoriteBrickx1,,
327,3100,ItemName.MeteoriteBrick,1,3144:ItemName.MeteoritePlatformx2,,NotDecraftable
328,3146,ItemName.GranitePlatform,2,3087:ItemName.GraniteBlockx1,,
329,3087,ItemName.GraniteBlock,1,3146:ItemName.GranitePlatformx2,,NotDecraftable
330,3145,ItemName.MarblePlatform,2,3066:ItemName.MarbleBlockx1,,
331,3066,ItemName.MarbleBlock,1,3145:ItemName.MarblePlatformx2,,NotDecraftable
332,2822,ItemName.MartianPlatform,2,2860:ItemName.MartianConduitPlatingx1,,
333,2860,ItemName.MartianConduitPlating,1,2822:ItemName.MartianPlatformx2,,NotDecraftable
334,3903,ItemName.CrystalPlatform,2,3234:ItemName.CrystalBlockx1,,
335,3234,ItemName.CrystalBlock,1,3903:ItemName.CrystalPlatformx2,,NotDecraftable
336,3945,ItemName.SpiderPlatform,2,4139:ItemName.SpiderBlockx1,,
337,4139,ItemName.SpiderBlock,1,3945:ItemName.SpiderPlatformx2,,NotDecraftable
338,3905,ItemName.DynastyPlatform,2,2260:ItemName.DynastyWoodx1,,
339,2260,ItemName.DynastyWood,1,3905:ItemName.DynastyPlatformx2,,NotDecraftable
340,3906,ItemName.LihzahrdPlatform,2,1101:ItemName.LihzahrdBrickx1,,
341,1101,ItemName.LihzahrdBrick,1,3906:ItemName.LihzahrdPlatformx2,,NotDecraftable
342,3907,ItemName.FleshPlatform,2,763:ItemName.FleshBlockx1,,
343,763,ItemName.FleshBlock,1,3907:ItemName.FleshPlatformx2,,NotDecraftable
344,3957,ItemName.LesionPlatform,2,3955:ItemName.LesionBlockx1,,
345,3955,ItemName.LesionBlock,1,3957:ItemName.LesionPlatformx2,,NotDecraftable
346,3908,ItemName.FrozenPlatform,2,664:ItemName.IceBlockx1,,
347,664,ItemName.IceBlock,1,3908:ItemName.FrozenPlatformx2,,NotDecraftable
348,4159,ItemName.SolarPlatform,2,4229:ItemName.SolarBrickx1,,
349,4229,ItemName.SolarBrick,1,4159:ItemName.SolarPlatformx2,,NotDecraftable
350,4180,ItemName.VortexPlatform,2,4230:ItemName.VortexBrickx1,,
351,4230,ItemName.VortexBrick,1,4180:ItemName.VortexPlatformx2,,NotDecraftable
352,4201,ItemName.NebulaPlatform,2,4231:ItemName.NebulaBrickx1,,
353,4231,ItemName.NebulaBrick,1,4201:ItemName.NebulaPlatformx2,,NotDecraftable
354,4222,ItemName.StardustPlatform,2,4232:ItemName.StardustBrickx1,,
355,4232,ItemName.StardustBrick,1,4222:ItemName.StardustPlatformx2,,NotDecraftable
356,4311,ItemName.SandstonePlatform,2,4051:ItemName.SmoothSandstonex1,,
357,4051,ItemName.SmoothSandstone,1,4311:ItemName.SandstonePlatformx2,,NotDecraftable
358,4580,ItemName.BambooPlatform,2,4564:ItemName.BambooBlockx1,,
359,4564,ItemName.BambooBlock,1,4580:ItemName.BambooPlatformx2,,NotDecraftable
360,5162,ItemName.CoralPlatform,2,5306:ItemName.ReefBlockx1,,
361,5306,ItemName.ReefBlock,1,5162:ItemName.CoralPlatformx2,,NotDecraftable
362,5183,ItemName.BalloonPlatform,2,3738:ItemName.SillyBalloonGreenx1,,
363,3738,ItemName.SillyBalloonGreen,1,5183:ItemName.BalloonPlatformx2,,NotDecraftable
364,5204,ItemName.AshWoodPlatform,2,5215:ItemName.AshWoodx1,,
365,5215,ItemName.AshWood,1,5204:ItemName.AshWoodPlatformx2,,NotDecraftable
366,5292,ItemName.EchoPlatform,2,4392:ItemName.EchoBlockx1,,
367,4392,ItemName.EchoBlock,1,5292:ItemName.EchoPlatformx2,,NotDecraftable
368,1384,ItemName.BlueBrickPlatform,2,134:ItemName.BlueBrickx1,,
369,134,ItemName.BlueBrick,1,1384:ItemName.BlueBrickPlatformx2,,NotDecraftable
370,1386,ItemName.GreenBrickPlatform,2,137:ItemName.GreenBrickx1,,
371,137,ItemName.GreenBrick,1,1386:ItemName.GreenBrickPlatformx2,,NotDecraftable
372,1385,ItemName.PinkBrickPlatform,2,139:ItemName.PinkBrickx1,,
373,139,ItemName.PinkBrick,1,1385:ItemName.PinkBrickPlatformx2,,NotDecraftable
374,1389,ItemName.WoodShelf,2,9:ItemName.Woodx1,BoneWelder,GraveyardBiome
375,9,ItemName.Wood,1,1389:ItemName.WoodShelfx2,BoneWelder,NotDecraftable
376,1388,ItemName.BrassShelf,2,145:ItemName.CopperBrickx1,BoneWelder,GraveyardBiome
377,145,ItemName.CopperBrick,1,1388:ItemName.BrassShelfx2,BoneWelder,NotDecraftable
378,1418,ItemName.DungeonShelf,2,9:ItemName.Woodx1,BoneWelder,GraveyardBiome
379,9,ItemName.Wood,1,1418:ItemName.DungeonShelfx2,BoneWelder,NotDecraftable
380,1387,ItemName.MetalShelf,2,717:ItemName.TinBrickx1,BoneWelder,GraveyardBiome
381,717,ItemName.TinBrick,1,1387:ItemName.MetalShelfx2,BoneWelder,NotDecraftable
382,1431,ItemName.StarinaBottle,1,31:ItemName.Bottlex1;75:ItemName.FallenStarx1,,
383,1993,ItemName.FireflyinaBottle,1,31:ItemName.Bottlex1;1992:ItemName.Fireflyx1,,
384,2005,ItemName.LightningBuginaBottle,1,31:ItemName.Bottlex1;2004:ItemName.LightningBugx1,,
385,4848,ItemName.LavaflyinaBottle,1,31:ItemName.Bottlex1;4847:ItemName.Lavaflyx1,,
386,5351,ItemName.ShimmerflyinaBottle,1,31:ItemName.Bottlex1;5350:ItemName.Shimmerflyx1,,
387,4695,ItemName.SoulBottleLight,1,31:ItemName.Bottlex1;520:ItemName.SoulofLightx1,,
388,4696,ItemName.SoulBottleNight,1,31:ItemName.Bottlex1;521:ItemName.SoulofNightx1,,
389,4697,ItemName.SoulBottleFlight,1,31:ItemName.Bottlex1;575:ItemName.SoulofFlightx1,,
390,4698,ItemName.SoulBottleSight,1,31:ItemName.Bottlex1;549:ItemName.SoulofSightx1,,
391,4699,ItemName.SoulBottleMight,1,31:ItemName.Bottlex1;548:ItemName.SoulofMightx1,,
392,4700,ItemName.SoulBottleFright,1,31:ItemName.Bottlex1;547:ItemName.SoulofFrightx1,,
393,1859,ItemName.HeartLantern,1,29:ItemName.LifeCrystalx1;85:ItemName.Chainx4,,
394,344,ItemName.ChineseLantern,1,225:ItemName.Silkx5;8:ItemName.Torchx1,WorkBenches,
395,342,ItemName.TikiTorch,1,8:ItemName.Torchx1;9:ItemName.Woodx3,WorkBenches,AnyWood
396,341,ItemName.LampPost,1,22:ItemName.IronBarx3;170:ItemName.Glassx2;8:ItemName.Torchx1,Anvils,AnyIronBar
397,347,ItemName.SkullLantern,1,154:ItemName.Bonex10;8:ItemName.Torchx1,WorkBenches,
398,3782,ItemName.MagicSandDropper,3,3186:ItemName.EmptyDropperx3;169:ItemName.SandBlockx1,CrystalBall,AnySand
399,3182,ItemName.MagicWaterDropper,1,3186:ItemName.EmptyDropperx1,CrystalBall,Water
400,3184,ItemName.MagicLavaDropper,1,3186:ItemName.EmptyDropperx1,CrystalBall,Lava
401,3185,ItemName.MagicHoneyDropper,1,3186:ItemName.EmptyDropperx1,CrystalBall,Honey
402,2693,ItemName.WaterfallBlock,1,170:ItemName.Glassx1,CrystalBall,Water
403,2169,ItemName.WaterfallWall,4,2693:ItemName.WaterfallBlockx1,WorkBenches,
404,2693,ItemName.WaterfallBlock,1,2169:ItemName.WaterfallWallx4,WorkBenches,NotDecraftable
405,2694,ItemName.LavafallBlock,1,170:ItemName.Glassx1,CrystalBall,Lava
406,2170,ItemName.LavafallWall,4,2694:ItemName.LavafallBlockx1,WorkBenches,
407,2694,ItemName.LavafallBlock,1,2170:ItemName.LavafallWallx4,WorkBenches,NotDecraftable
408,2787,ItemName.HoneyfallBlock,1,170:ItemName.Glassx1,CrystalBall,Honey
409,2788,ItemName.HoneyfallWall,4,2787:ItemName.HoneyfallBlockx1,WorkBenches,
410,2787,ItemName.HoneyfallBlock,1,2788:ItemName.HoneyfallWallx4,WorkBenches,NotDecraftable
411,3754,ItemName.SandFallBlock,1,170:ItemName.Glassx1;169:ItemName.SandBlockx1,CrystalBall,
412,3752,ItemName.SandFallWall,4,3754:ItemName.SandFallBlockx1,WorkBenches,
413,3754,ItemName.SandFallBlock,1,3752:ItemName.SandFallWallx4,WorkBenches,NotDecraftable
414,3755,ItemName.SnowFallBlock,1,170:ItemName.Glassx1;593:ItemName.SnowBlockx1,CrystalBall,
415,3753,ItemName.SnowFallWall,4,3755:ItemName.SnowFallBlockx1,WorkBenches,
416,3755,ItemName.SnowFallBlock,1,3753:ItemName.SnowFallWallx4,WorkBenches,NotDecraftable
417,4277,ItemName.GoldStarryGlassBlock,10,170:ItemName.Glassx10;75:ItemName.FallenStarx1,CrystalBall,
418,4279,ItemName.GoldStarryGlassWall,4,4277:ItemName.GoldStarryGlassBlockx1,WorkBenches,
419,4277,ItemName.GoldStarryGlassBlock,1,4279:ItemName.GoldStarryGlassWallx4,WorkBenches,NotDecraftable
420,4278,ItemName.BlueStarryGlassBlock,10,170:ItemName.Glassx10;75:ItemName.FallenStarx1,CrystalBall,
421,4280,ItemName.BlueStarryGlassWall,4,4278:ItemName.BlueStarryGlassBlockx1,WorkBenches,
422,4278,ItemName.BlueStarryGlassBlock,1,4280:ItemName.BlueStarryGlassWallx4,WorkBenches,NotDecraftable
423,5291,ItemName.EchoWall,4,4392:ItemName.EchoBlockx1,WorkBenches,
424,4392,ItemName.EchoBlock,1,5291:ItemName.EchoWallx4,WorkBenches,NotDecraftable
425,4490,ItemName.AmethystEcho,4,4640:ItemName.AmethystStoneBlockx1,WorkBenches,GraveyardBiome
426,4640,ItemName.AmethystStoneBlock,1,4490:ItemName.AmethystEchox4,WorkBenches,NotDecraftable
427,4491,ItemName.TopazEcho,4,4641:ItemName.TopazStoneBlockx1,WorkBenches,GraveyardBiome
428,4641,ItemName.TopazStoneBlock,1,4491:ItemName.TopazEchox4,WorkBenches,NotDecraftable
429,4492,ItemName.SapphireEcho,4,4642:ItemName.SapphireStoneBlockx1,WorkBenches,GraveyardBiome
430,4642,ItemName.SapphireStoneBlock,1,4492:ItemName.SapphireEchox4,WorkBenches,NotDecraftable
431,4493,ItemName.EmeraldEcho,4,4643:ItemName.EmeraldStoneBlockx1,WorkBenches,GraveyardBiome
432,4643,ItemName.EmeraldStoneBlock,1,4493:ItemName.EmeraldEchox4,WorkBenches,NotDecraftable
433,4494,ItemName.RubyEcho,4,4644:ItemName.RubyStoneBlockx1,WorkBenches,GraveyardBiome
434,4644,ItemName.RubyStoneBlock,1,4494:ItemName.RubyEchox4,WorkBenches,NotDecraftable
435,4495,ItemName.DiamondEcho,4,4645:ItemName.DiamondStoneBlockx1,WorkBenches,GraveyardBiome
436,4645,ItemName.DiamondStoneBlock,1,4495:ItemName.DiamondEchox4,WorkBenches,NotDecraftable
437,4647,ItemName.AmberStoneWallEcho,4,4646:ItemName.AmberStoneBlockx1,WorkBenches,GraveyardBiome
438,4646,ItemName.AmberStoneBlock,1,4647:ItemName.AmberStoneWallEchox4,WorkBenches,NotDecraftable
439,4496,ItemName.Cave1Echo,4,4349:ItemName.GreenMossx1,WorkBenches,GraveyardBiome
440,4349,ItemName.GreenMoss,1,4496:ItemName.Cave1Echox4,WorkBenches,NotDecraftable
441,4497,ItemName.Cave2Echo,4,4350:ItemName.BrownMossx1,WorkBenches,GraveyardBiome
442,4350,ItemName.BrownMoss,1,4497:ItemName.Cave2Echox4,WorkBenches,NotDecraftable
443,4498,ItemName.Cave3Echo,4,4351:ItemName.RedMossx1,WorkBenches,GraveyardBiome
444,4351,ItemName.RedMoss,1,4498:ItemName.Cave3Echox4,WorkBenches,NotDecraftable
445,4499,ItemName.Cave4Echo,4,4352:ItemName.BlueMossx1,WorkBenches,GraveyardBiome
446,4352,ItemName.BlueMoss,1,4499:ItemName.Cave4Echox4,WorkBenches,NotDecraftable
447,4500,ItemName.Cave5Echo,4,4353:ItemName.PurpleMossx1,WorkBenches,GraveyardBiome
448,4353,ItemName.PurpleMoss,1,4500:ItemName.Cave5Echox4,WorkBenches,NotDecraftable
449,4503,ItemName.SpiderEcho,4,150:ItemName.Cobwebx1,WorkBenches,GraveyardBiome
450,150,ItemName.Cobweb,1,4503:ItemName.SpiderEchox4,WorkBenches,NotDecraftable
451,4529,ItemName.Jungle1Echo,4,62:ItemName.GrassSeedsx1,WorkBenches,GraveyardBiome
452,62,ItemName.GrassSeeds,1,4529:ItemName.Jungle1Echox4,WorkBenches,NotDecraftable
453,4531,ItemName.Jungle3Echo,4,62:ItemName.GrassSeedsx1,WorkBenches,GraveyardBiome
454,62,ItemName.GrassSeeds,1,4531:ItemName.Jungle3Echox4,WorkBenches,NotDecraftable
455,4530,ItemName.Jungle2Echo,4,195:ItemName.JungleGrassSeedsx1,WorkBenches,GraveyardBiome
456,195,ItemName.JungleGrassSeeds,1,4530:ItemName.Jungle2Echox4,WorkBenches,NotDecraftable
457,4532,ItemName.Jungle4Echo,4,195:ItemName.JungleGrassSeedsx1,WorkBenches,GraveyardBiome
458,195,ItemName.JungleGrassSeeds,1,4532:ItemName.Jungle4Echox4,WorkBenches,NotDecraftable
459,3340,ItemName.HardenedSandWall,4,3272:ItemName.HardenedSandx1,WorkBenches,GraveyardBiome
460,3272,ItemName.HardenedSand,1,3340:ItemName.HardenedSandWallx4,WorkBenches,NotDecraftable
461,3341,ItemName.CorruptHardenedSandWall,4,3274:ItemName.CorruptHardenedSandx1,WorkBenches,GraveyardBiome
462,3274,ItemName.CorruptHardenedSand,1,3341:ItemName.CorruptHardenedSandWallx4,WorkBenches,NotDecraftable
463,3342,ItemName.CrimsonHardenedSandWall,4,3275:ItemName.CrimsonHardenedSandx1,WorkBenches,GraveyardBiome
464,3275,ItemName.CrimsonHardenedSand,1,3342:ItemName.CrimsonHardenedSandWallx4,WorkBenches,NotDecraftable
465,3343,ItemName.HallowHardenedSandWall,4,3338:ItemName.HallowHardenedSandx1,WorkBenches,GraveyardBiome
466,3338,ItemName.HallowHardenedSand,1,3343:ItemName.HallowHardenedSandWallx4,WorkBenches,NotDecraftable
467,3344,ItemName.CorruptSandstoneWall,4,3276:ItemName.CorruptSandstonex1,WorkBenches,GraveyardBiome
468,3276,ItemName.CorruptSandstone,1,3344:ItemName.CorruptSandstoneWallx4,WorkBenches,NotDecraftable
469,3345,ItemName.CrimsonSandstoneWall,4,3277:ItemName.CrimsonSandstonex1,WorkBenches,GraveyardBiome
470,3277,ItemName.CrimsonSandstone,1,3345:ItemName.CrimsonSandstoneWallx4,WorkBenches,NotDecraftable
471,3346,ItemName.HallowSandstoneWall,4,3339:ItemName.HallowSandstonex1,WorkBenches,GraveyardBiome
472,3339,ItemName.HallowSandstone,1,3346:ItemName.HallowSandstoneWallx4,WorkBenches,NotDecraftable
473,3348,ItemName.DesertFossilWall,4,3347:ItemName.DesertFossilx1,WorkBenches,GraveyardBiome
474,3347,ItemName.DesertFossil,1,3348:ItemName.DesertFossilWallx4,WorkBenches,NotDecraftable
475,663,ItemName.RainbowBrickWall,4,662:ItemName.RainbowBrickx1,WorkBenches,
476,662,ItemName.RainbowBrick,1,663:ItemName.RainbowBrickWallx4,WorkBenches,NotDecraftable
477,2695,ItemName.ConfettiBlock,1,1345:ItemName.Confettix1;170:ItemName.Glassx1,CrystalBall,
478,2696,ItemName.ConfettiWall,4,2695:ItemName.ConfettiBlockx1,WorkBenches,
479,2695,ItemName.ConfettiBlock,1,2696:ItemName.ConfettiWallx4,WorkBenches,NotDecraftable
480,2697,ItemName.ConfettiBlockBlack,1,1345:ItemName.Confettix1;170:ItemName.Glassx1,CrystalBall,
481,2698,ItemName.ConfettiWallBlack,4,2697:ItemName.ConfettiBlockBlackx1,WorkBenches,
482,2697,ItemName.ConfettiBlockBlack,1,2698:ItemName.ConfettiWallBlackx4,WorkBenches,NotDecraftable
483,3748,ItemName.PartyBundleOfBalloonTile,1,3743:ItemName.SillyBalloonTiedPinkx1;3744:ItemName.SillyBalloonTiedPurplex1;3745:ItemName.SillyBalloonTiedGreenx1,,
484,4090,ItemName.ShellPileBlock,4,2625:ItemName.Seashellx1,HeavyWorkBench,
485,4090,ItemName.ShellPileBlock,4,4071:ItemName.JunoniaShellx1,HeavyWorkBench,NotDecraftable
486,4090,ItemName.ShellPileBlock,4,4072:ItemName.LightningWhelkShellx1,HeavyWorkBench,NotDecraftable
