InputItemId,InputItemName,OutputItemId,OutputItemName,OutputAmount,Type
404,ItemName.AdamantiteLeggings,391,ItemName.AdamantiteBar,18,deconstruct
405,ItemName.SpectreBoots,54,ItemName.HermesBoots,1,deconstruct
405,ItemName.SpectreBoots,128,ItemName.RocketBoots,1,deconstruct
406,ItemName.AdamantiteGlaive,391,ItemName.AdamantiteBar,12,deconstruct
410,ItemName.MiningShirt,411,ItemName.MiningPants,1,item_transform
411,ItemName.MiningPants,410,ItemName.MiningShirt,1,item_transform
412,ItemName.PearlstoneBrick,409,ItemName.PearlstoneBlock,2,deconstruct
413,ItemName.IridescentBrick,3,ItemName.StoneBlock,1,deconstruct
413,ItemName.IridescentBrick,172,ItemName.AshBlock,1,deconstruct
414,ItemName.MudstoneBlock,3,ItemName.StoneBlock,1,deconstruct
414,ItemName.MudstoneBlock,176,ItemName.MudBlock,1,deconstruct
415,ItemName.CobaltBrick,5429,ItemName.AncientCobaltBrick,1,item_transform
416,ItemName.MythrilBrick,5431,ItemName.AncientMythrilBrick,1,item_transform
417,ItemName.PearlstoneBrickWall,412,ItemName.PearlstoneBrick,1,deconstruct
418,ItemName.IridescentBrickWall,413,ItemName.IridescentBrick,1,deconstruct
419,ItemName.MudstoneBrickWall,414,ItemName.MudstoneBlock,1,deconstruct
420,ItemName.CobaltBrickWall,415,ItemName.CobaltBrick,1,deconstruct
421,ItemName.MythrilBrickWall,416,ItemName.MythrilBrick,1,deconstruct
422,ItemName.HolyWater,126,ItemName.BottledWater,10,deconstruct
422,ItemName.HolyWater,369,ItemName.HallowedSeeds,1,deconstruct
422,ItemName.HolyWater,501,ItemName.PixieDust,2,deconstruct
423,ItemName.UnholyWater,59,ItemName.CorruptSeeds,1,deconstruct
423,ItemName.UnholyWater,126,ItemName.BottledWater,10,deconstruct
423,ItemName.UnholyWater,370,ItemName.EbonsandBlock,1,deconstruct
425,ItemName.FairyBell,501,ItemName.PixieDust,25,deconstruct
425,ItemName.FairyBell,507,ItemName.Bell,1,deconstruct
425,ItemName.FairyBell,520,ItemName.SoulofLight,8,deconstruct
425,ItemName.FairyBell,549,ItemName.SoulofSight,10,deconstruct
427,ItemName.BlueTorch,5353,ItemName.ShimmerTorch,1,item_transform
428,ItemName.RedTorch,5353,ItemName.ShimmerTorch,1,item_transform
429,ItemName.GreenTorch,5353,ItemName.ShimmerTorch,1,item_transform
430,ItemName.PurpleTorch,5353,ItemName.ShimmerTorch,1,item_transform
431,ItemName.WhiteTorch,5353,ItemName.ShimmerTorch,1,item_transform
432,ItemName.YellowTorch,5353,ItemName.ShimmerTorch,1,item_transform
433,ItemName.DemonTorch,5353,ItemName.ShimmerTorch,1,item_transform
435,ItemName.CobaltRepeater,381,ItemName.CobaltBar,10,deconstruct
436,ItemName.MythrilRepeater,382,ItemName.MythrilBar,10,deconstruct
444,ItemName.FishStatue,3,ItemName.StoneBlock,50,deconstruct
444,ItemName.FishStatue,261,ItemName.Goldfish,5,deconstruct
445,ItemName.BunnyStatue,3,ItemName.StoneBlock,50,deconstruct
445,ItemName.BunnyStatue,2019,ItemName.Bunny,5,deconstruct
464,ItemName.BirdStatue,3,ItemName.StoneBlock,50,deconstruct
464,ItemName.BirdStatue,2015,ItemName.Bird,5,deconstruct
479,ItemName.PlankedWall,3,ItemName.StoneBlock,1,deconstruct
479,ItemName.PlankedWall,9,ItemName.Wood,1,deconstruct
480,ItemName.WoodenBeam,9,ItemName.Wood,1,deconstruct
481,ItemName.AdamantiteRepeater,391,ItemName.AdamantiteBar,12,deconstruct
482,ItemName.AdamantiteSword,391,ItemName.AdamantiteBar,12,deconstruct
483,ItemName.CobaltSword,381,ItemName.CobaltBar,8,deconstruct
484,ItemName.MythrilSword,382,ItemName.MythrilBar,8,deconstruct
489,ItemName.SorcererEmblem,2998,ItemName.SummonerEmblem,1,item_transform
490,ItemName.WarriorEmblem,491,ItemName.RangerEmblem,1,item_transform
491,ItemName.RangerEmblem,489,ItemName.SorcererEmblem,1,item_transform
492,ItemName.DemonWings,320,ItemName.Feather,10,deconstruct
492,ItemName.DemonWings,521,ItemName.SoulofNight,15,deconstruct
492,ItemName.DemonWings,575,ItemName.SoulofFlight,20,deconstruct
493,ItemName.AngelWings,320,ItemName.Feather,10,deconstruct
493,ItemName.AngelWings,520,ItemName.SoulofLight,15,deconstruct
493,ItemName.AngelWings,575,ItemName.SoulofFlight,20,deconstruct
494,ItemName.MagicalHarp,502,ItemName.CrystalShard,20,deconstruct
494,ItemName.MagicalHarp,508,ItemName.Harp,1,deconstruct
494,ItemName.MagicalHarp,521,ItemName.SoulofNight,8,deconstruct
494,ItemName.MagicalHarp,549,ItemName.SoulofSight,15,deconstruct
495,ItemName.RainbowRod,501,ItemName.PixieDust,10,deconstruct
495,ItemName.RainbowRod,502,ItemName.CrystalShard,10,deconstruct
495,ItemName.RainbowRod,520,ItemName.SoulofLight,8,deconstruct
495,ItemName.RainbowRod,526,ItemName.UnicornHorn,2,deconstruct
495,ItemName.RainbowRod,549,ItemName.SoulofSight,15,deconstruct
498,ItemName.Mannequin,9,ItemName.Wood,20,deconstruct
506,ItemName.Flamethrower,22,ItemName.IronBar,20,deconstruct
506,ItemName.Flamethrower,324,ItemName.IllegalGunParts,1,deconstruct
506,ItemName.Flamethrower,547,ItemName.SoulofFright,20,deconstruct
511,ItemName.ActiveStoneBlock,3,ItemName.StoneBlock,1,deconstruct
511,ItemName.ActiveStoneBlock,530,ItemName.Wire,1,deconstruct
512,ItemName.InactiveStoneBlock,26,ItemName.StoneWall,4,deconstruct
512,ItemName.InactiveStoneBlock,530,ItemName.Wire,1,deconstruct
515,ItemName.CrystalBullet,97,ItemName.MusketBall,100,deconstruct
515,ItemName.CrystalBullet,502,ItemName.CrystalShard,1,deconstruct
516,ItemName.HolyArrow,40,ItemName.WoodenArrow,200,deconstruct
516,ItemName.HolyArrow,501,ItemName.PixieDust,3,deconstruct
516,ItemName.HolyArrow,526,ItemName.UnicornHorn,1,deconstruct
518,ItemName.CrystalStorm,502,ItemName.CrystalShard,20,deconstruct
518,ItemName.CrystalStorm,520,ItemName.SoulofLight,15,deconstruct
518,ItemName.CrystalStorm,531,ItemName.SpellTome,1,deconstruct
519,ItemName.CursedFlames,521,ItemName.SoulofNight,15,deconstruct
519,ItemName.CursedFlames,522,ItemName.CursedFlame,20,deconstruct
519,ItemName.CursedFlames,531,ItemName.SpellTome,1,deconstruct
523,ItemName.CursedTorch,5353,ItemName.ShimmerTorch,1,item_transform
524,ItemName.AdamantiteForge,221,ItemName.Hellforge,1,deconstruct
524,ItemName.AdamantiteForge,366,ItemName.AdamantiteOre,30,deconstruct
525,ItemName.MythrilAnvil,382,ItemName.MythrilBar,10,deconstruct
531,ItemName.SpellTome,5336,ItemName.CombatBookVolumeTwo,1,item_transform
532,ItemName.StarCloak,5355,ItemName.ShimmerCloak,1,item_transform
533,ItemName.Megashark,98,ItemName.Minishark,1,deconstruct
533,ItemName.Megashark,319,ItemName.SharkFin,5,deconstruct
533,ItemName.Megashark,324,ItemName.IllegalGunParts,1,deconstruct
533,ItemName.Megashark,548,ItemName.SoulofMight,20,deconstruct
537,ItemName.CobaltNaginata,381,ItemName.CobaltBar,10,deconstruct
540,ItemName.Boulder,3,ItemName.StoneBlock,6,deconstruct
544,ItemName.MechanicalEye,22,ItemName.IronBar,5,deconstruct
544,ItemName.MechanicalEye,38,ItemName.Lens,3,deconstruct
544,ItemName.MechanicalEye,520,ItemName.SoulofLight,6,deconstruct
545,ItemName.CursedArrow,40,ItemName.WoodenArrow,150,deconstruct
545,ItemName.CursedArrow,522,ItemName.CursedFlame,1,deconstruct
546,ItemName.CursedBullet,97,ItemName.MusketBall,150,deconstruct
546,ItemName.CursedBullet,522,ItemName.CursedFlame,1,deconstruct
550,ItemName.Gungnir,1225,ItemName.HallowedBar,12,deconstruct
551,ItemName.HallowedPlateMail,1225,ItemName.HallowedBar,24,deconstruct
552,ItemName.HallowedGreaves,1225,ItemName.HallowedBar,18,deconstruct
553,ItemName.HallowedHelmet,1225,ItemName.HallowedBar,12,deconstruct
555,ItemName.ManaFlower,189,ItemName.ManaPotion,1,deconstruct
555,ItemName.ManaFlower,223,ItemName.NaturesGift,1,deconstruct
556,ItemName.MechanicalWorm,22,ItemName.IronBar,5,deconstruct
556,ItemName.MechanicalWorm,521,ItemName.SoulofNight,6,deconstruct
556,ItemName.MechanicalWorm,1330,ItemName.Vertebrae,6,deconstruct
557,ItemName.MechanicalSkull,22,ItemName.IronBar,5,deconstruct
557,ItemName.MechanicalSkull,154,ItemName.Bone,30,deconstruct
557,ItemName.MechanicalSkull,520,ItemName.SoulofLight,3,deconstruct
557,ItemName.MechanicalSkull,521,ItemName.SoulofNight,3,deconstruct
558,ItemName.HallowedHeadgear,1225,ItemName.HallowedBar,12,deconstruct
559,ItemName.HallowedMask,1225,ItemName.HallowedBar,12,deconstruct
560,ItemName.SlimeCrown,23,ItemName.Gel,20,deconstruct
560,ItemName.SlimeCrown,264,ItemName.GoldCrown,1,deconstruct
561,ItemName.LightDisc,520,ItemName.SoulofLight,15,deconstruct
561,ItemName.LightDisc,548,ItemName.SoulofMight,25,deconstruct
561,ItemName.LightDisc,1225,ItemName.HallowedBar,20,deconstruct
565,ItemName.MusicBoxTitle,562,ItemName.MusicBoxOverworldDay,1,deconstruct
565,ItemName.MusicBoxTitle,563,ItemName.MusicBoxEerie,1,deconstruct
565,ItemName.MusicBoxTitle,564,ItemName.MusicBoxNight,1,deconstruct
565,ItemName.MusicBoxTitle,566,ItemName.MusicBoxUnderground,1,deconstruct
565,ItemName.MusicBoxTitle,567,ItemName.MusicBoxBoss1,1,deconstruct
565,ItemName.MusicBoxTitle,568,ItemName.MusicBoxJungle,1,deconstruct
565,ItemName.MusicBoxTitle,569,ItemName.MusicBoxCorruption,1,deconstruct
565,ItemName.MusicBoxTitle,570,ItemName.MusicBoxUndergroundCorruption,1,deconstruct
565,ItemName.MusicBoxTitle,571,ItemName.MusicBoxTheHallow,1,deconstruct
565,ItemName.MusicBoxTitle,572,ItemName.MusicBoxBoss2,1,deconstruct
565,ItemName.MusicBoxTitle,573,ItemName.MusicBoxUndergroundHallow,1,deconstruct
565,ItemName.MusicBoxTitle,574,ItemName.MusicBoxBoss3,1,deconstruct
577,ItemName.DemoniteBrick,56,ItemName.DemoniteOre,1,deconstruct
577,ItemName.DemoniteBrick,61,ItemName.EbonstoneBlock,5,deconstruct
578,ItemName.HallowedRepeater,1225,ItemName.HallowedBar,12,deconstruct
579,ItemName.Drax,547,ItemName.SoulofFright,1,deconstruct
579,ItemName.Drax,548,ItemName.SoulofMight,1,deconstruct
579,ItemName.Drax,549,ItemName.SoulofSight,1,deconstruct
579,ItemName.Drax,1225,ItemName.HallowedBar,18,deconstruct
580,ItemName.Explosives,167,ItemName.Dynamite,3,deconstruct
580,ItemName.Explosives,530,ItemName.Wire,1,deconstruct
581,ItemName.InletPump,22,ItemName.IronBar,10,deconstruct
581,ItemName.InletPump,530,ItemName.Wire,2,deconstruct
582,ItemName.OutletPump,22,ItemName.IronBar,10,deconstruct
582,ItemName.OutletPump,530,ItemName.Wire,2,deconstruct
587,ItemName.CandyCaneWall,586,ItemName.CandyCaneBlock,1,deconstruct
592,ItemName.GreenCandyCaneWall,591,ItemName.GreenCandyCaneBlock,1,deconstruct
594,ItemName.SnowBrick,593,ItemName.SnowBlock,2,deconstruct
595,ItemName.SnowBrickWall,594,ItemName.SnowBrick,1,deconstruct
604,ItemName.AdamantiteBeam,3,ItemName.StoneBlock,5,deconstruct
604,ItemName.AdamantiteBeam,366,ItemName.AdamantiteOre,1,deconstruct
605,ItemName.AdamantiteBeamWall,604,ItemName.AdamantiteBeam,1,deconstruct
606,ItemName.DemoniteBrickWall,577,ItemName.DemoniteBrick,1,deconstruct
607,ItemName.SandstoneBrick,169,ItemName.SandBlock,1,deconstruct
608,ItemName.SandstoneBrickWall,607,ItemName.SandstoneBrick,1,deconstruct
609,ItemName.EbonstoneBrick,61,ItemName.EbonstoneBlock,2,deconstruct
610,ItemName.EbonstoneBrickWall,609,ItemName.EbonstoneBrick,1,deconstruct
611,ItemName.RedStucco,133,ItemName.ClayBlock,10,deconstruct
611,ItemName.RedStucco,424,ItemName.SiltBlock,1,deconstruct
612,ItemName.YellowStucco,169,ItemName.SandBlock,10,deconstruct
612,ItemName.YellowStucco,424,ItemName.SiltBlock,1,deconstruct
613,ItemName.GreenStucco,3,ItemName.StoneBlock,10,deconstruct
613,ItemName.GreenStucco,255,ItemName.GreenThread,1,deconstruct
613,ItemName.GreenStucco,424,ItemName.SiltBlock,1,deconstruct
614,ItemName.GrayStucco,3,ItemName.StoneBlock,10,deconstruct
614,ItemName.GrayStucco,424,ItemName.SiltBlock,1,deconstruct
615,ItemName.RedStuccoWall,611,ItemName.RedStucco,1,deconstruct
616,ItemName.YellowStuccoWall,612,ItemName.YellowStucco,1,deconstruct
617,ItemName.GreenStuccoWall,613,ItemName.GreenStucco,1,deconstruct
618,ItemName.GrayStuccoWall,614,ItemName.GrayStucco,1,deconstruct
619,ItemName.Ebonwood,9,ItemName.Wood,1,item_transform
620,ItemName.RichMahogany,9,ItemName.Wood,1,item_transform
621,ItemName.Pearlwood,9,ItemName.Wood,1,item_transform
622,ItemName.EbonwoodWall,619,ItemName.Ebonwood,1,deconstruct
623,ItemName.RichMahoganyWall,620,ItemName.RichMahogany,1,deconstruct
624,ItemName.PearlwoodWall,621,ItemName.Pearlwood,1,deconstruct
625,ItemName.EbonwoodChest,22,ItemName.IronBar,2,deconstruct
625,ItemName.EbonwoodChest,619,ItemName.Ebonwood,8,deconstruct
626,ItemName.RichMahoganyChest,22,ItemName.IronBar,2,deconstruct
626,ItemName.RichMahoganyChest,620,ItemName.RichMahogany,8,deconstruct
627,ItemName.PearlwoodChest,22,ItemName.IronBar,2,deconstruct
627,ItemName.PearlwoodChest,621,ItemName.Pearlwood,8,deconstruct
628,ItemName.EbonwoodChair,619,ItemName.Ebonwood,4,deconstruct
629,ItemName.RichMahoganyChair,620,ItemName.RichMahogany,4,deconstruct
630,ItemName.PearlwoodChair,621,ItemName.Pearlwood,4,deconstruct
631,ItemName.EbonwoodPlatform,619,ItemName.Ebonwood,1,deconstruct
632,ItemName.RichMahoganyPlatform,620,ItemName.RichMahogany,1,deconstruct
633,ItemName.PearlwoodPlatform,621,ItemName.Pearlwood,1,deconstruct
634,ItemName.BonePlatform,154,ItemName.Bone,1,deconstruct
635,ItemName.EbonwoodWorkBench,619,ItemName.Ebonwood,10,deconstruct
636,ItemName.RichMahoganyWorkBench,620,ItemName.RichMahogany,10,deconstruct
637,ItemName.PearlwoodWorkBench,621,ItemName.Pearlwood,10,deconstruct
638,ItemName.EbonwoodTable,619,ItemName.Ebonwood,8,deconstruct
639,ItemName.RichMahoganyTable,620,ItemName.RichMahogany,8,deconstruct
640,ItemName.PearlwoodTable,621,ItemName.Pearlwood,8,deconstruct
641,ItemName.EbonwoodPiano,149,ItemName.Book,1,deconstruct
641,ItemName.EbonwoodPiano,154,ItemName.Bone,4,deconstruct
641,ItemName.EbonwoodPiano,619,ItemName.Ebonwood,15,deconstruct
642,ItemName.RichMahoganyPiano,149,ItemName.Book,1,deconstruct
642,ItemName.RichMahoganyPiano,154,ItemName.Bone,4,deconstruct
642,ItemName.RichMahoganyPiano,620,ItemName.RichMahogany,15,deconstruct
643,ItemName.PearlwoodPiano,149,ItemName.Book,1,deconstruct
643,ItemName.PearlwoodPiano,154,ItemName.Bone,4,deconstruct
643,ItemName.PearlwoodPiano,621,ItemName.Pearlwood,15,deconstruct
644,ItemName.EbonwoodBed,225,ItemName.Silk,5,deconstruct
644,ItemName.EbonwoodBed,619,ItemName.Ebonwood,15,deconstruct
645,ItemName.RichMahoganyBed,225,ItemName.Silk,5,deconstruct
645,ItemName.RichMahoganyBed,620,ItemName.RichMahogany,15,deconstruct
646,ItemName.PearlwoodBed,225,ItemName.Silk,5,deconstruct
646,ItemName.PearlwoodBed,621,ItemName.Pearlwood,15,deconstruct
647,ItemName.EbonwoodDresser,619,ItemName.Ebonwood,16,deconstruct
648,ItemName.RichMahoganyDresser,620,ItemName.RichMahogany,16,deconstruct
649,ItemName.PearlwoodDresser,621,ItemName.Pearlwood,16,deconstruct
650,ItemName.EbonwoodDoor,619,ItemName.Ebonwood,6,deconstruct
651,ItemName.RichMahoganyDoor,620,ItemName.RichMahogany,6,deconstruct
652,ItemName.PearlwoodDoor,621,ItemName.Pearlwood,6,deconstruct
653,ItemName.EbonwoodSword,619,ItemName.Ebonwood,7,deconstruct
654,ItemName.EbonwoodHammer,619,ItemName.Ebonwood,8,deconstruct
655,ItemName.EbonwoodBow,619,ItemName.Ebonwood,10,deconstruct
656,ItemName.RichMahoganySword,620,ItemName.RichMahogany,7,deconstruct
657,ItemName.RichMahoganyHammer,620,ItemName.RichMahogany,8,deconstruct
658,ItemName.RichMahoganyBow,620,ItemName.RichMahogany,10,deconstruct
659,ItemName.PearlwoodSword,621,ItemName.Pearlwood,7,deconstruct
660,ItemName.PearlwoodHammer,621,ItemName.Pearlwood,8,deconstruct
661,ItemName.PearlwoodBow,621,ItemName.Pearlwood,10,deconstruct
663,ItemName.RainbowBrickWall,662,ItemName.RainbowBrick,1,deconstruct
664,ItemName.IceBlock,593,ItemName.SnowBlock,1,item_transform
673,ItemName.BorealWoodWorkBench,2503,ItemName.BorealWood,10,deconstruct
674,ItemName.TrueExcalibur,368,ItemName.Excalibur,1,deconstruct
674,ItemName.TrueExcalibur,1006,ItemName.ChlorophyteBar,24,deconstruct
675,ItemName.TrueNightsEdge,273,ItemName.NightsEdge,1,deconstruct
675,ItemName.TrueNightsEdge,547,ItemName.SoulofFright,20,deconstruct
675,ItemName.TrueNightsEdge,548,ItemName.SoulofMight,20,deconstruct
675,ItemName.TrueNightsEdge,549,ItemName.SoulofSight,20,deconstruct
677,ItemName.BorealWoodTable,2503,ItemName.BorealWood,8,deconstruct
681,ItemName.IceChest,22,ItemName.IronBar,2,deconstruct
681,ItemName.IceChest,664,ItemName.IceBlock,8,deconstruct
684,ItemName.FrostHelmet,391,ItemName.AdamantiteBar,10,deconstruct
684,ItemName.FrostHelmet,2161,ItemName.FrostCore,1,deconstruct
685,ItemName.FrostBreastplate,391,ItemName.AdamantiteBar,20,deconstruct
685,ItemName.FrostBreastplate,2161,ItemName.FrostCore,1,deconstruct
686,ItemName.FrostLeggings,391,ItemName.AdamantiteBar,16,deconstruct
686,ItemName.FrostLeggings,2161,ItemName.FrostCore,1,deconstruct
687,ItemName.TinHelmet,703,ItemName.TinBar,12,deconstruct
688,ItemName.TinChainmail,703,ItemName.TinBar,20,deconstruct
689,ItemName.TinGreaves,703,ItemName.TinBar,16,deconstruct
690,ItemName.LeadHelmet,704,ItemName.LeadBar,15,deconstruct
691,ItemName.LeadChainmail,704,ItemName.LeadBar,25,deconstruct
692,ItemName.LeadGreaves,704,ItemName.LeadBar,20,deconstruct
693,ItemName.TungstenHelmet,705,ItemName.TungstenBar,15,deconstruct
694,ItemName.TungstenChainmail,705,ItemName.TungstenBar,25,deconstruct
695,ItemName.TungstenGreaves,705,ItemName.TungstenBar,20,deconstruct
696,ItemName.PlatinumHelmet,706,ItemName.PlatinumBar,20,deconstruct
697,ItemName.PlatinumChainmail,706,ItemName.PlatinumBar,30,deconstruct
698,ItemName.PlatinumGreaves,706,ItemName.PlatinumBar,25,deconstruct
699,ItemName.TinOre,12,ItemName.CopperOre,1,item_transform
700,ItemName.LeadOre,11,ItemName.IronOre,1,item_transform
701,ItemName.TungstenOre,14,ItemName.SilverOre,1,item_transform
702,ItemName.PlatinumOre,13,ItemName.GoldOre,1,item_transform
703,ItemName.TinBar,699,ItemName.TinOre,3,deconstruct
704,ItemName.LeadBar,700,ItemName.LeadOre,3,deconstruct
705,ItemName.TungstenBar,701,ItemName.TungstenOre,4,deconstruct
706,ItemName.PlatinumBar,702,ItemName.PlatinumOre,4,deconstruct
707,ItemName.TinWatch,85,ItemName.Chain,1,deconstruct
707,ItemName.TinWatch,703,ItemName.TinBar,10,deconstruct
708,ItemName.TungstenWatch,85,ItemName.Chain,1,deconstruct
708,ItemName.TungstenWatch,705,ItemName.TungstenBar,10,deconstruct
709,ItemName.PlatinumWatch,85,ItemName.Chain,1,deconstruct
709,ItemName.PlatinumWatch,706,ItemName.PlatinumBar,10,deconstruct
710,ItemName.TinChandelier,8,ItemName.Torch,4,deconstruct
710,ItemName.TinChandelier,85,ItemName.Chain,1,deconstruct
710,ItemName.TinChandelier,703,ItemName.TinBar,4,deconstruct
711,ItemName.TungstenChandelier,8,ItemName.Torch,4,deconstruct
711,ItemName.TungstenChandelier,85,ItemName.Chain,1,deconstruct
711,ItemName.TungstenChandelier,705,ItemName.TungstenBar,4,deconstruct
712,ItemName.PlatinumChandelier,8,ItemName.Torch,4,deconstruct
712,ItemName.PlatinumChandelier,85,ItemName.Chain,1,deconstruct
712,ItemName.PlatinumChandelier,706,ItemName.PlatinumBar,4,deconstruct
713,ItemName.PlatinumCandle,8,ItemName.Torch,1,deconstruct
713,ItemName.PlatinumCandle,706,ItemName.PlatinumBar,1,deconstruct
714,ItemName.PlatinumCandelabra,8,ItemName.Torch,3,deconstruct
714,ItemName.PlatinumCandelabra,706,ItemName.PlatinumBar,5,deconstruct
715,ItemName.PlatinumCrown,178,ItemName.Ruby,1,deconstruct
715,ItemName.PlatinumCrown,706,ItemName.PlatinumBar,5,deconstruct
716,ItemName.LeadAnvil,704,ItemName.LeadBar,5,deconstruct
717,ItemName.TinBrick,3,ItemName.StoneBlock,5,deconstruct
717,ItemName.TinBrick,699,ItemName.TinOre,1,deconstruct
718,ItemName.TungstenBrick,3,ItemName.StoneBlock,5,deconstruct
718,ItemName.TungstenBrick,701,ItemName.TungstenOre,1,deconstruct
719,ItemName.PlatinumBrick,3,ItemName.StoneBlock,5,deconstruct
719,ItemName.PlatinumBrick,702,ItemName.PlatinumOre,1,deconstruct
720,ItemName.TinBrickWall,717,ItemName.TinBrick,1,deconstruct
721,ItemName.TungstenBrickWall,718,ItemName.TungstenBrick,1,deconstruct
722,ItemName.PlatinumBrickWall,719,ItemName.PlatinumBrick,1,deconstruct
727,ItemName.WoodHelmet,9,ItemName.Wood,20,deconstruct
728,ItemName.WoodBreastplate,9,ItemName.Wood,30,deconstruct
729,ItemName.WoodGreaves,9,ItemName.Wood,25,deconstruct
730,ItemName.EbonwoodHelmet,619,ItemName.Ebonwood,20,deconstruct
731,ItemName.EbonwoodBreastplate,619,ItemName.Ebonwood,30,deconstruct
732,ItemName.EbonwoodGreaves,619,ItemName.Ebonwood,25,deconstruct
733,ItemName.RichMahoganyHelmet,620,ItemName.RichMahogany,20,deconstruct
734,ItemName.RichMahoganyBreastplate,620,ItemName.RichMahogany,30,deconstruct
735,ItemName.RichMahoganyGreaves,620,ItemName.RichMahogany,25,deconstruct
736,ItemName.PearlwoodHelmet,621,ItemName.Pearlwood,20,deconstruct
737,ItemName.PearlwoodBreastplate,621,ItemName.Pearlwood,30,deconstruct
738,ItemName.PearlwoodGreaves,621,ItemName.Pearlwood,25,deconstruct
739,ItemName.AmethystStaff,20,ItemName.CopperBar,10,deconstruct
739,ItemName.AmethystStaff,181,ItemName.Amethyst,8,deconstruct
740,ItemName.TopazStaff,180,ItemName.Topaz,8,deconstruct
740,ItemName.TopazStaff,703,ItemName.TinBar,10,deconstruct
741,ItemName.SapphireStaff,21,ItemName.SilverBar,10,deconstruct
741,ItemName.SapphireStaff,177,ItemName.Sapphire,8,deconstruct
742,ItemName.EmeraldStaff,179,ItemName.Emerald,8,deconstruct
